id;anio;titulo;resumen;vistas_txt;vistas;descargas_txt;descargas;google_scholar;tesista;cant_autor;docente_guia;cant_docguia;tipo_tesis;carrera;materias;editorial;url;pdf;facultad
67093;2019;Los pungas: su accionar delictivo en el Micro Centro de la Ciudad de Salta, durante los años 2016 y 2017;"El presente trabajo de investigación, tiene como temática principal a la problemática de los delitos contra la propiedad bajo una modalidad delictiva particular, y como consecuencia de ello lo denominé de la siguiente manera: ""Los Pungas: su Accionar delictivo en el Micro Centro de la ciudad de Salta, durante los años 2.016 y 2.017”. Los permanentes hechos delictivos cometidos en la zona céntrica de la Ciudad de Salta, generan inseguridad reinante, debido al incorrecto aprovechamiento de los recursos humanos y logísticos que posee la fuerza policial, denotando ausencia de medidas preventivas en las zonas mencionadas. Las estadísticas oficiales muestran que el delito en la Ciudad de Salta aumenta de manera preocupante, sin embargo, ante la demanda ciudadana por hechos delictivos, el gobierno provincial, ha respondido de una manera extraña, montando una puesta en escena en la que se multiplicaron los adornos: policías, patrulleros y costosas cámaras de seguridad que sólo buscan dar sensación de seguridad. Pero el miedo es funcional a un gobierno, pues una población que vive atemorizada, resulta más fácil de manipular. Hablar de inseguridad, puede considerarse, como una forma de callar otros problemas más urgentes: las causas sociales. El miedo genera, además, discursos facilistas como ser: ¡Penas más duras! ¡Mano más dura! Nunca atacan la raíz del problema y a consecuencia de ello, no se obtiene solución alguna. Señala Marchiori (1985), que el delito es una conducta que se aparta de las normas jurídicas-sociales-culturales de una determinada sociedad. El delito se configura como un hecho jurídico, provocado por una persona moralmente responsable, la cual se hace merecedora de una pena acorde con la proporción del daño causado, a los fines de restablecer el orden en la sociedad. Se relaciona con lo jurídico, puesto que está penado por la ley, puesto que se configura como un acto sancionado por la misma, carente de los valores presentes en toda sociedad...";97 Vistas;97;135 Descargas;135;https://scholar.google.com/scholar?as_q=&as_epq=Los%20pungas:%20su%20accionar%20delictivo%20en%20el%20Micro%20Centro%20de%20la%20Ciudad%20de%20Salta,%20durante%20los%20a%C3%B1os%202016%20y%202017&as_occt=any;Garnica José Fernando;1;Gallardo Mario Alberto;1;Tesis de Licenciatura;Licenciatura en Seguridad;Tesis de grado | Seguridad | Delincuencia | Seguridad pública | Delito;Facultad de Ciencias Jurídicas;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67093;https://bibliotecas.ucasal.edu.ar/opac_css/67093/1846/184667093.pdf;Ciencias Jurídicas
67099;2019;Selección de personal para microempresas en tiempos de crisis;Esta investigación trata de hacerle frente a la incertidumbre que se genera en la actualidad al momento de contratar un nuevo empleado en una microempresa, teniendo en cuenta que estamos en una situación económica complicada y que el costo de tener un empleado es significativo, por lo que la elección del mismo debe ser bien estudiada. En esta investigación nos centraremos en el análisis de la edad y experiencia del trabajador, tratando de destacar cuales son los beneficios y las contras de una persona con las capacidades y conocimientos que da la experiencia comparándolas con las de una persona joven.;40 Vistas;40;68 Descargas;68;https://scholar.google.com/scholar?as_q=&as_epq=Selecci%C3%B3n%20de%20personal%20para%20microempresas%20en%20tiempos%20de%20crisis&as_occt=any;Morey Matías;1;Las Heras Mabel;1;Tesis de Licenciatura;Licenciatura en Administración de Empresas;Tesis de grado | Administración de empresas | Selección de personal | PYMES;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67099;https://bibliotecas.ucasal.edu.ar/opac_css/67099/1847/184767099.pdf;Economía y Administración
67102;2019;Análisis y descripción de los puestos de trabajo en la Revista ABC de Salta Capital para formalizar los procesos y ordenar las actividades operativas en el año 2019;Formar parte de una empresa donde no existe un correcto accionar de las tareas diarias, que se ve afectada por conflictos entre los colaboradores y que se generan resultados negativos en la concreción de algunos objetivos es la motivación para llevar a cabo este trabajo. La falta de procedimientos y formalidad dentro de la organización, como así también, la ausencia de descripción de puestos, genera confusión en el personal al momento de realizar sus actividades, por lo que se proponen posibles soluciones para lograr un desempeño proactivo y que se puedan efectuar las funciones y tareas principales que exige cada puesto, permitiendo desarrollar una organización más ordenada para crecer y desenvolverse positivamente. Ante esta situación, el Licenciado en Administración de Empresas, deberá llevar a cabo la identificación y análisis de los problemas con los que convive la empresa actualmente y proponer estrategias para un positivo flujo de actividades diarias...;127 Vistas;127;226 Descargas;226;https://scholar.google.com/scholar?as_q=&as_epq=An%C3%A1lisis%20y%20descripci%C3%B3n%20de%20los%20puestos%20de%20trabajo%20en%20la%20Revista%20ABC%20de%20Salta%20Capital%20para%20formalizar%20los%20procesos%20y%20ordenar%20las%20actividades%20operativas%20en%20el%20a%C3%B1o%202019&as_occt=any;Pérez Agustina Victoria;1;Orrillo Mirta;1;Tesis de Licenciatura;Licenciatura en Administración de Empresas;Tesis de grado | Gestión de operaciones | Administración de empresas | Puestos de trabajo | Conflicto laboral;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67102;https://bibliotecas.ucasal.edu.ar/opac_css/67102/1848/184867102.pdf;Economía y Administración
67119;2019;Estrategias de comercialización digital como elemento innovador de los mercados internacionales de los Vinos Torrontés de la Ciudad de Cafayate;"En esta tesis se analiza brevemente el Vino Torrontés de Cafayate, sus principales características y por qué es importante en la industria vitivinícola mundial. Conjuntamente se pone en análisis tres casos de empresas productoras de Vino Torrontés de Cafayate. Se toma a la bodega Vasija Secreta, la bodega “Félix Lavaque (finca Quara)” y por último la bodega “Etchart” como sitios seleccionados para poder analizar el producto. El autor de esta investigación, por medio de una recolección de datos, pudo analizar a lo largo de esta tesis cómo es que estas empresas comercializan sus productos en el mercado local e internacional. Para luego, analizar más profundamente sobre las estrategias de marketing tradicional y digital que utilizan actualmente; planteando cuáles son sus principales fortalezas y debilidades. De esta forma se pudo concluir que la hipótesis planteada en el diseño de esta investigación no pudo ser demostrada ya que el marketing digital aplicado, aún no es un elemento innovador que pueda potenciar sus ventas en el exterior debido a que no es un factor utilizado con tanta relevancia por estas empresas y que requiere de una gran inversión que actualmente no es viable de realizarse. Además, se pudo constatar que sus ventas son promulgadas por otros medios de comercialización sin contar con un grupo de expertos idóneos en la materia. Por último, se concluye y se realizan diferentes aportes u opiniones personales del autor que podrían servir para poder ahorrar costos de prueba y error o bien de implementar en un plan de marketing a futuro con el propósito de hacer crecer su marca o posicionamiento en el mercado local e internacional.  
_x000D_
In this thesis the Torrontés wine from Cafayate is briefly analyzed, its main characteristics and why it is important in the world wine industry. Together, three cases of companies producing Torrontés wine from Cafayate are analyzed. The Vasija Secreta winery, the ""Félix Lavaque (Quara estate)"" winery and finally the ""Etchart"" winery are analyzed. The author of this research, through a data collection, was able to analyze throughout this thesis how these companies market their products in the local and international market. Then, analyze more deeply about the traditional and digital marketing strategies they currently use; posing what are your main strengths and weaknesses. In this way it could be concluded that the hypothesis raised in the design of this research could not be demonstrated since the digital marketing applied, is not yet an innovative element that can boost its sales abroad because it is not a used factor with such relevance by these companies and that requires a large investment that is currently not feasible to be made. In addition it was found that its sales are promulgated by other means of marketing without having a group of experts in the field. Finally, it is concluded and different contributions or personal opinions of the author are made that could be used to save trial and error costs or to implement in a future marketing plan with the purpose of growing your brand or market positioning local and international in the future.";126 Vistas;126;175 Descargas;175;https://scholar.google.com/scholar?as_q=&as_epq=Estrategias%20de%20comercializaci%C3%B3n%20digital%20como%20elemento%20innovador%20de%20los%20mercados%20internacionales%20de%20los%20Vinos%20Torront%C3%A9s%20de%20la%20Ciudad%20de%20Cafayate&as_occt=any;Burgos Akel Ignacio;1;Lanuza Maria Eugenia;1;Tesis de Licenciatura;Licenciatura en Comercio Internacional;Tesis de grado | Vino | Comercialización | Comercio internacional;Facultad Escuela de Negocios;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67119;https://bibliotecas.ucasal.edu.ar/opac_css/67119/1854/185467119.pdf;Economía y Administración
67121;2019;Las redes sociales en empresa de Aguas gaseosas en la ciudad de Salta capital, durante el año 2019;Formar parte de una empresa donde no existe un correcto accionar de las tareas diarias, que se ve afectada por conflictos entre los colaboradores y que se generan resultados negativos en la concreción de algunos objetivos es la motivación para llevar a cabo este trabajo. La falta de procedimientos y formalidad dentro de la organización, como así también, la ausencia de descripción de puestos, genera confusión en el personal al momento de realizar sus actividades, por lo que se proponen posibles soluciones para lograr un desempeño proactivo y que se puedan efectuar las funciones y tareas principales que exige cada puesto, permitiendo desarrollar una organización más ordenada para crecer y desenvolverse positivamente. Ante esta situación, el Licenciado en Administración de Empresas, deberá llevar a cabo la identificación y análisis de los problemas con los que convive la empresa actualmente y proponer estrategias para un positivo flujo de actividades diarias...;133 Vistas;133;132 Descargas;132;https://scholar.google.com/scholar?as_q=&as_epq=Las%20redes%20sociales%20en%20empresa%20de%20Aguas%20gaseosas%20en%20la%20ciudad%20de%20Salta%20capital,%20durante%20el%20a%C3%B1o%202019&as_occt=any;Cruz Víctor Nicolás;1;Corimayo Carlos Alberto;1;Tesis de Licenciatura;Licenciatura en Administración de Empresas;Tesis de grado | Redes sociales digitales | Bebida | Marketing | Administración de empresas;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67121;https://bibliotecas.ucasal.edu.ar/opac_css/67121/1855/185567121.pdf;Economía y Administración
67123;2019;La incidencia del Proyecto de la API -Construcción del puente binacional Salvador Mazza-Yacuiba y Centro de Frontera- en el comercio exterior de Salta;La presente tesis ha sido realizada con el fin de conocer cuál es la incidencia que tiene la construcción del Puente Binacional Salvador Mazza-Yacuiba y Centro de Frontera en el comercio exterior de la provincia de Salta. Con la finalidad de dar respuesta a los interrogantes planteadas, se expone como objetivo general describir qué incidencia tiene la construcción del Puente Binacional Salvador Mazza- Yacuiba y Centro de Frontera en el comercio exterior de la provincia de Salta y, como objetivos específicos, analizar cómo puede impactar en el control del tráfico de mercaderías el establecimiento del Centro de Frontera, estimar qué potencialidad tiene Salta de abastecer el mercado boliviano, describir cuáles son las características del Centro de Frontera, determinar qué impacto tiene para la integración física y el desarrollo socioeconómico de Salta la construcción del Puente Binacional Salvador Mazza-Yacuiba y Centro de Frontera y, evaluar qué impacto ambiental tiene la construcción del Puente Binacional Salvador Mazza-Yacuiba y Centro de Frontera para las ciudades en cuestión. Metodológicamente, se ha optado por una investigación mixta, no experimental, descriptiva y exploratoria. Para dar respuesta al interrogante planteado se han revisado diversas fuentes estadísticas de exportaciones e importaciones de la provincia de Salta y, se efectuaron entrevistas a chóferes de camiones, agentes de tránsito y a empleados de AFIP. Más aun, se ha recurrido a la teoría de la dotación de infraestructura, a la teoría Cepalina de integración regional, a las estadísticas del comercio exterior de la República Argentina y del Estado Plurinacional de Bolivia, haciendo énfasis en las exportaciones de la provincia de Salta hacia el país mencionado. A partir del análisis de la información recabada, es posible alegar que con la construcción de un nuevo puente y de accesos viales alejados de los cascos céntricos de las ciudades fronterizas, sumado la ampliación y adecuación de la infraestructura existente y la construcción del centro de frontera, se podrán optimizar las tareas de control y fiscalización que deben llevar a cabo los diferentes organismos de ambos países sobre el tráfico de las mercaderías tanto de importación como de exportación. Por tal motivo, se considera indispensable para el crecimiento comercial concretar la obra en cuestión y, de esa manera, estimular el progreso y el desarrollo económico de la provincia.;84 Vistas;84;90 Descargas;90;https://scholar.google.com/scholar?as_q=&as_epq=La%20incidencia%20del%20Proyecto%20de%20la%20API%20-Construcci%C3%B3n%20del%20puente%20binacional%20Salvador%20Mazza-Yacuiba%20y%20Centro%20de%20Frontera-%20en%20el%20comercio%20exterior%20de%20Salta&as_occt=any;Facciuto Danila Raquel;1;López Julia;1;Tesis de Licenciatura;Licenciatura en Comercio Internacional;Tesis de grado | Puentes | Comercio internacional | Comercio exterior | Exportación/importación;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67123;https://bibliotecas.ucasal.edu.ar/opac_css/67123/1856/185667123.pdf;Economía y Administración
67126;2019;Gestión de talento humano y desempeño laboral;Esta investigación tuvo por objetivo determinar la importancia de la gestión de talento humano en el desempeño laboral del personal en las farmacias Alvarado I y II, de la ciudad de Orán- Salta durante el año 2019. Se siguió una investigación cuantitativa- descriptiva. Se aplicaron entrevistas a los propietarios y cuestionarios a los trabajadores, cuyos resultados fueron sometidos a un proceso tabulación y análisis mediante la estadística descriptiva Finalmente, en base a los resultados de la presente tesis se recomienda considerar una evaluación del desempeño laboral y la implementación del plan de capacitación para los empleados con el objeto de mejorar el desempeño laboral.;790 Vistas;790;1079 Descargas;1079;https://scholar.google.com/scholar?as_q=&as_epq=Gesti%C3%B3n%20de%20talento%20humano%20y%20desempe%C3%B1o%20laboral&as_occt=any;Yazlle Eduardo Ramón;1;Paz Gustavo Darío;1;Tesis de Licenciatura;Licenciatura en Administración de Empresas;Tesis de grado | Administración de empresas | Gestión del personal | Productividad laboral | Recursos humanos;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67126;https://bibliotecas.ucasal.edu.ar/opac_css/67126/1857/185767126.pdf;Economía y Administración
67130;2019;Las redes sociales como herramienta de marketing en las distintas etapas del ciclo de vida de las pymes del rubro de marroquinería de la ciudad de Salta Capital para ampliar el mercado y fidelizar clientes potenciales;Lo que me motivo a elegir el tema es el crecimiento y uso constante de las redes sociales por la población argentina, haciendo posible el alcance de la comunicación a los distintos sectores de la ciudad y la posibilidad que tienen las pymes de usar las redes sociales como una oportunidad de negocio, para lo cual debemos saber hacer buen uso de ello, interiorizarnos sobre su manejo, sus ventajas y desventajas para implementarlo de la mejor forma. Las redes sociales son una herramienta importante tanto para las pymes ya instaladas en el mercado como para los emprendimientos que se encuentran en el inicio de su etapa atravesando diversas dificultades por lo que las redes sociales son de gran ayuda para poder consolidarse y crecer como marca y en ventas. Pude observar que son muchas las pymes comerciales en Salta capital que usan las redes sociales como medio de publicidad, promoción de productos hasta llegar a la venta de los mismos pero lo hacen por una cuestión de moda sin ver la importancia que tiene como una herramienta de marketing, es por eso que me interesa investigar e informar sobre el uso de las redes sociales en las pymes del rubro de la marroquinería siendo un rubro de consumo continuo, de fácil características a la vista de los consumidores y por lo tanto siendo fácil su elección con la sola exhibición de los distintos modelos y marcas en las redes sociales...;135 Vistas;135;160 Descargas;160;https://scholar.google.com/scholar?as_q=&as_epq=Las%20redes%20sociales%20como%20herramienta%20de%20marketing%20en%20las%20distintas%20etapas%20del%20ciclo%20de%20vida%20de%20las%20pymes%20del%20rubro%20de%20marroquiner%C3%ADa%20de%20la%20ciudad%20de%20Salta%20Capital%20para%20ampliar%20el%20mercado%20y%20fidelizar%20clientes%20potenciales&as_occt=any;Guardia P. Liliana Elizabeth;1;;1;Tesis de Licenciatura;Licenciatura en Administración de Empresas;Tesis de grado | Redes sociales digitales | Marketing | PYMES | Fidelización del cliente | Administración de empresas;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67130;https://bibliotecas.ucasal.edu.ar/opac_css/67130/1858/185867130.pdf;Economía y Administración
67133;2019;Actividad física para disminuir el estrés laboral;"El ámbito laboral actualmente privilegia el resultado por sobre los medios, destaca la cantidad por sobre la calidad, obliga a incorporar constantemente nuevas herramientas para lograr la competitividad y aptitud, ya que existe una gran demanda y poca oferta de puestos de trabajo.  El cumplimiento de objetivos, métricas y resultados, reduce a los trabajadores a un número, dejando de lado la importancia de tener un momento o espacio que permita liberarse del estrés y las obligaciones cotidianas y laborales, tomando como consecuencia enfermedades, trastornos o incapacidades. 	Es por esto, que el presente trabajo, se realizó con la idea y el objetivo de utilizar una herramienta fundamental como es la Educación Física, para beneficio de las personas, que no siempre tienen la posibilidad de tomar real dimensión de la ayuda que provoca ésta área del conocimiento. 	La investigación se implementó en un grupo de empleados del sector de atención Personalizado Emprendedores - Movistar Negocios – Plataforma Balcarce del Call Center Atento – Ciudad Capital de la Provincia de Salta, en el año 2019. 	Se intentó demostrar que, luego de la implementación de un programa de actividad física adecuado, progresivo y consciente de las aptitudes y estados iniciales, se puede disminuir el nivel de estrés laboral que conlleva el estar en atención al público durante una cantidad determinada de horas en un ámbito sedentario. 	A través del trabajo de campo, desarrollo de encuestas, observaciones e intervenciones prácticas (juegos, circuitos, ejercicios específicos), se llegó a la conclusión del efecto que produce la aplicación de actividades programadas y los cambios que produce en las personas con estas experiencias. 
_x000D_
The work environment currently privileges the result over the media. It emphasizes the quantity over quality, and it forces to incorporate new tools to achieve competitiveness and skills. There is a great job offer and low demand for jobs.  	The fulfillment of objectives, metrics and results, reduces workers to a number, leaving aside the importance of having a moment or space that allows them to be free from stress. Daily and labor obligations, are the cause of diseases, disorders or disabilities. That is why, the present paper, has been performed with the idea and the objective of using a fundamental tool such as Physical Education. Physical Education benefits people who do not always have the possibility of taking seriously the help that this area of knowledge can cause. The research was implemented in a group of employees who work for Movistar Business in the area of Personalized Entrepreneurs Attention on the Atento Call Center on the Balcarce Platform located in the capital city of the Province of Salta, in 2019. The purpose of the research was to demonstrate that with the implementation of an adequate, progressive and conscious physical activity program, you can reduce the level of work stress that comes from being in public service for a certain amount of hours in a sedentary environment. With the help of field work, development of surveys, observations and practical interventions (games, circuits, specific exercises, etc.), it was possible to observe the effect produced by the application of programmed activities and the changes that occur in people with these experiences.";0;0;0;0;;Laime Rodrigo Exequiel;1;Di Pilato Alejandra Ethel;1;Tesis de Licenciatura;Licenciatura en Educación Física;Educación física | Tesis de grado | Actividad física | Estrés laboral;Escuela Universitaria de Educación Física;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67133;;Escuela de Educación Física
67135;2019;Exportación e inversión extranjera directa en los mercados emergentes :  Políticas económicas para la recategorización financiera de Argentina como mercado emergente desde el año 2015 al 2018;"El presente trabajo pertenece al ámbito económico y del comercio exterior. Analiza las políticas económicas llevadas a cabo por el gobierno del Ing. Mauricio Macri desde su asunción en 2015, y los principales factores que llevaron a Argentina de ser un mercado de frontera a su recategorización financiera como mercado emergente en 2018, y su impacto en las exportaciones e inversión extranjera directa. Mediante entrevistas semiestructuradas a licenciados en economía especializados en la materia, como así también la observación estadística de fuentes oficiales y la consulta de reportes técnicos, investigaciones, documentos e informes sobre política económica y comercial argentina, y su impacto sobre los diferentes sectores económicos. De este modo, los resultados exponen que los cambios económicos llevados a cabo por el gobierno del Ing. Mauricio Macri fueron necesarios para lograr el cambio de categoría financiera a mercado emergente, y tratar de estabilizar los parámetros macroeconómicos del país, aunque con un contexto internacional desfavorable y la decisión del gobierno por optar por un gradualismo para normalizar la situación económica doméstica, no fueron suficientes para lograr el objetivo. 

_x000D_
This paper belongs to the economic field and foreign trade. Analyses the economic policies carried out by the government of Ing. Mauricio Macri since its assumption in 2015, and the main factors that led Argentina from being a border market to its financial recategorization as an emerging market in 2018, and its impact on exports and foreign direct investment. Through semi-structured interviews with graduates in economics specialized in the subject, as well as the statistical observation of official sources and the consultation of technical reports, research, documents and reports on Argentine economic and commercial policy, and their impact on the different economic sectors. In this way, the results show that the economic changes carried out by the government of Ing. Mauricio Macri were necessary to achieve the change of financial category to emerging market, and try to stabilize the macroeconomic parameters of the country, although with an international context Unfavourable and the decision of the government to opt for a gradualism to normalize the domestic economic situation, were not enough to achieve the objective.";55 Vistas;55;282 Descargas;282;https://scholar.google.com/scholar?as_q=&as_epq=Exportaci%C3%B3n%20e%20inversi%C3%B3n%20extranjera%20directa%20en%20los%20mercados%20emergentes&as_occt=any;Castillo Verón Juan Manuel;1;;1;Tesis de Licenciatura;Licenciatura en Comercio Internacional;Tesis de grado | Mercado financiero internacional | Comercio internacional | Comercio exterior | Exportación/importación | Inversión extranjera;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67135;https://bibliotecas.ucasal.edu.ar/opac_css/67135/1859/185967135.pdf;Economía y Administración
67137;2019;Guerra Comercial entre los Estados Unidos y China;This paper is about the Commercial War between the United States of America and the People’s Republic of China, which is divided into three articles. The first is to respond to the following research problem: what are the pillars to be observed in international trade that cause the US trade deficit with China between 2014 and 2017? Being the main objective, to analyze the trade deficit of the USA and China between 2014 and 2017. This is necessary to understand the depth of the reasons that led Donald Trump to start a trade war in early 2018. The level of research, is descriptive therefore, it will be necessary to interpret mainly quantitative data and the technique to be used for obtaining them is the following: analysis of indirect content. The second article is based on the tariffs imposed. The trade dispute between the two powers turned into a blow for blow throughout 2018, which ended in an escalation of the conflict. Beijing, despite having reiterated on several occasions that it is not in favor of starting a trade war against the United States, immediately announces the Trump Administration’s action that, to defend the interests of the country and its population has been forced to carry out the necessary counterattacks. Thus, the main objective is to analyses the sectors affected by the imposition of tariffs resulting from the trade war between China and the USA during 2018. The level of research, like the first work, is descriptive. Finally, the third article refers to the influence of this world conflict on the Republic of Argentina, so the level of research is correlational. During the period 2018/19 the trade war between the United States and China has reached a level of seriousness that will be difficult to reverse by bringing countries to the brink of a global crisis. Argentina, as expected, did not manage to emerge unscathed from the growing tensions between the two economic powers, this conflict affected various sectors within the country. Thus, the main objective of this article is to analyze the sectors affected in Argentina by the trade war between China and the USA during the period 2018/19, to respond to the same, there will be reliable information that allows us to focus on three sectors that are considered the most sensitive. Export, import, and financial sector.;479 Vistas;479;273 Descargas;273;https://scholar.google.com/scholar?as_q=&as_epq=Guerra%20Comercial%20entre%20los%20Estados%20Unidos%20y%20China&as_occt=any;Vico Luis Alfredo;1;;1;Tesis de Licenciatura;Licenciatura en Comercio Internacional;Tesis de grado | Guerra económica | Comercio | Comercio internacional | Comercio exterior | Estados Unidos | China;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67137;https://bibliotecas.ucasal.edu.ar/opac_css/67137/1860/186067137.pdf;Economía y Administración
67148;2018;Análisis de las condiciones de higiene y seguridad en la manipulación de agroquímicos en finca productora de tabaco. Municipio de Cerrillos;;0;0;0;0;;Ruiz Céspedes Carlos Javier;1;Gamba Ernesto Raúl;1;Tesis de Licenciatura;Licenciatura en Higiene y Seguridad en el Trabajo;Tesis de grado | Producto químico | Seguridad e higiene en el trabajo | Agricultura;Universidad Católica de Salta;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67148;;Ingeniería
67156;2019;ONGs y movimientos antiglobalización neoliberal en Cumbre de Estados Americanos celebrada en la ciudad de Mar del Plata en el año 2.005;"La IV Cumbre de Presidentes de América, se llevó a cabo en Noviembre del 2005 en Mar del Plata. Puertas afuera, violentas manifestaciones callejeras organizadas por grupos de izquierda. La investigación, halla su justificación en el aporte de conocimientos sobre el impacto en la sociedad, de los movimientos y ONGs antiglobalización neoliberal, en información que permite dar cuenta de este fenómeno, sobre la implementación de estrategias adecuadas para resolver esta problemática y en el conocimiento de la ideología presente en ellos. El objetivo general planteado, fue analizar el enfoque de los movimientos y ONGs antiglobalización neoliberal que participaron en la Cumbre de Estados Americanos, celebrada en la ciudad de Mar del Plata en el año 2005, de acuerdo a su agenda; mientras que los objetivos específicos señalados para la presente investigación, fueron los siguientes: I reconocer los movimientos y ONGs antiglobalización neoliberal que participaron en la Cumbre de Estados Americanos del año 2005, en la ciudad de Mar del Plata; II identificar el enfoque de los movimientos y ONGs antiglobalización neoliberal; III establecer los objetivos que poseían los movimientos y ONGs antiglobalización neoliberal; IV señalar las actividades desplegadas por los movimientos y ONGs antiglobalización neoliberal y V determinar la repercusión que tuvieron los movimientos y ONGs antiglobalización neoliberal, en la Cumbre de Estados Americanos del año 2005, en la ciudad de Mar del Plata. Las conclusiones permiten señalar que los principales movimientos antiglobalización (desde ahora MAG) que participaron de la IV Cumbre fueron: la Autoconvocatoria No al ALCA, el Partido Comunista, la Central de los Trabajadores Argentinos, Organización Sindical Integrante de la Alianza Social Continental, Federaciones Sindicales, Redes de ONGs de Derechos Humanos, Ambientales, Movimientos Indígenas y Campesinos, etc. Los objetivos que determinaron los MAG en la IV Cumbre de las Américas, fueron el protestar por la gravedad que implicaba la visita del principal representante del imperialismo, oponerse a los 69 millones de dólares gastados en un país con alto nivel de desempleo y pobreza, con deficiente asistencia en salud y un presupuesto educativo lamentable. Las acciones realizadas por los MAG, fueron las siguientes: Talleres de debate con asistentes de todo el continente. Durante las noches se realizaron actividades culturales cuya diversidad enriqueció el espíritu de fraternidad reinante. Movilización y un acto para el día en que comenzaba la reunión presidencial. Utilización de métodos políticos violentos en la manifestación. Finalmente, la IV Cumbre, alcanzó una importante repercusión pública, y a su vez, los MAG, venciendo toda clase de limitaciones, se convirtieron en un éxito en sí mismos, contagiando a gran parte de la sociedad y generando una amplia participación en las actividades y acciones de la anti-cumbre, convirtiendo el momento, en un verdadero proceso de resistencia popular.";0;0;0;0;;Mendieta Marta Alcira;1;Galván Adriana Patricia;1;Tesis de Grado;Licenciatura en Relaciones Internacionales;Tesis de grado | Globalización | Relaciones internacionales | Neoliberalismo;Facultad de Ciencias Jurídicas;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67156;;Economía y Administración
67169;2019;Marketing social :  Lineamientos para una futura campaña de marketing social destinada a la concientización de la donación de médula ósea;El presente trabajo, que se enmarca en el ámbito del marketing social y más concretamente en el contexto de la donación de médula ósea, ha tenido como principal propósito analizar los factores actitudinales que influyen en la predisposición hacia la donación de médula ósea. El objetivo general fue conocer las variables de mayor relevancia que influyen en las personas a la hora de decidir o no registrarse para ser donantes de médula ósea, en la ciudad de Salta durante el año 2019. A través de una investigación empírica, descriptiva, mixta y retrospectiva se ha llegado a la conclusión que la decisión de donar médula ósea está influenciada negativamente por la falta de información que tiene el ciudadano de Salta capital sobre los requisitos, los procedimientos, la institución en la cual se pueden inscribir, y por las motivaciones intrínsecas hacia la donación. En cuanto a los aspectos positivos, se aprecia que existe predisposición tanto para recibir todo tipo de información que sea útil sobre el tema como para tomar la decisión de inscribirse como donante de médula ósea.;154 Vistas;154;207 Descargas;207;https://scholar.google.com/scholar?as_q=&as_epq=Marketing%20social&as_occt=any;Fabian Pamela Maricel;1;Herrera Fernanda;1;Tesis de grado;Licenciatura en Comercialización;Tesis de grado | Marketing | Marketing social;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67169;https://bibliotecas.ucasal.edu.ar/opac_css/67169/1862/186267169.pdf;Economía y Administración
